kommunenummer;gaardsnummer;bruksnummer;festenummer;bruksnavn;gjeldende_jordbruksareal;gjeldende_produktiv_skog;gjeldende_annet_areal;gjeldende_fulldyrket;gjeldende_overflatedyrket;gjeldende_innmarksbeite;lbe_id
"1865";58;3;0;"FRAMNES";0.0;6.6;91.0;0.0;0.0;0.0;"98506"
"1865";59;8;0;"SOLHEIM";7.0;24.7;20.5;7.0;0.0;0.0;"111455"
"1865";58;1;0;"KLEPSTAD ØVRE";23.5;0.0;0.0;9.1;0.0;14.4;"60601"
"1865";58;2;0;"KLEPSTAD NEDRE";24.2;0.0;0.0;24.2;0.0;0.0;"60602"
"1865";59;1;0;"RYSTAD";49.3;34.1;638.1;28.2;0.0;21.1;"60639"
"1866";52;1;0;"GAMMELGÅRDEN";0.2;0.2;40.3;0.2;0.0;0.0;"61827"
"1865";60;8;0;"SYDALEN";30.5;0.3;5.5;13.3;0.7;16.5;"135867"
"1865";59;13;0;"VANGEN";0.0;0.0;0.0;0.0;0.0;0.0;"60604"
"1865";59;11;0;"BRATTENG";3.4;0.0;0.0;0.0;2.7;0.7;"111457"
"1865";59;4;0;;8.5;125.1;158.4;8.4;0.0;0.1;"60604"
"1865";59;12;0;"BAKKETUN";16.2;0.0;0.0;7.4;7.5;1.3;"60604"
"1865";60;9;0;"ÅSEN";11.6;8.8;23.7;0.7;4.0;6.9;"98507"
"1865";60;16;0;"ELVEGÅRD";0.0;0.0;16.9;0.0;0.0;0.0;"61847"
"1865";59;9;0;"ELVEGAARD";52.4;75.2;508.3;25.9;0.0;26.5;"111456"
"1865";60;2;0;"GRAVERMARKEN SØNDRE";46.9;0.1;7.7;14.7;5.9;26.3;"60680"
"1865";60;7;0;"MELKESLETTEN";15.9;0.0;0.0;15.9;0.0;0.0;"60683"
"1865";60;10;0;"AASLETTEN";5.7;14.4;28.0;5.7;0.0;0.0;"60685"
"1865";60;13;0;"SILINGÅS";6.5;0.0;79.7;5.1;1.4;0.0;"60685"
"4012";90;6;0;"RAKKESTAD ØSTRE";15.1;107.0;114.9;15.1;0.0;0.0;"141903"
"1865";60;21;0;"SJØVOLL";17.5;0.0;37.1;15.0;0.0;2.5;"202888"
"1865";60;31;0;"ÅSHEIM";0.0;3.6;30.4;0.0;0.0;0.0;"98523"
"3449";40;20;0;;1.3;0.1;0.0;1.1;0.0;0.2;"224815"
"1576";209;1;0;"FÆTTEN";8.1;0.4;60.0;5.2;0.0;2.9;"47292"
"1576";61;2;0;"ROMUNDSET";77.8;378.3;248.3;77.3;0.0;0.5;"42919"
"1576";5;6;0;"STRANDHEIM";6.2;2.8;6.4;4.2;0.0;2.0;"46991"
"1576";76;5;0;"ROSTHOLLET";8.2;0.0;0.0;8.2;0.0;0.0;"47139"
"1865";60;45;0;"SOLSTAD";0.0;1.9;0.1;0.0;0.0;0.0;"60693"
"1838";63;8;0;"VOLDEN";16.5;144.1;441.9;16.5;0.0;0.0;"119892"
"1576";216;62;0;"NORDSET II";80.0;125.2;223.3;46.5;18.7;14.8;"209895"
"1576";91;1;0;"GRIMSVIKEN";6.2;523.2;316.6;3.3;0.0;2.9;"42945"
"1576";78;1;0;"ØYGARDEN";26.5;1056.0;924.6;17.5;0.0;9.0;"42886"
"1865";60;17;0;"NORDGÅRD";11.1;1.0;10.6;3.9;5.3;1.9;"60687"
"1865";60;40;0;"NYHEIM";0.4;0.0;1.7;0.4;0.0;0.0;"202888"
"1576";71;5;0;"BJØRKVIKA";1.9;8.1;8.4;1.9;0.0;0.0;"47130"
"1838";63;13;0;"SKJELVIK";0.0;32.4;135.7;0.0;0.0;0.0;"119889"
"1576";30;7;0;"TEVIK ØVRE";0.0;62.7;4.9;0.0;0.0;0.0;"116900"
"1838";63;14;0;"SOLENG";2.6;0.0;1.1;2.6;0.0;0.0;"119889"
"1576";56;12;0;"SKOGLY";28.5;4.9;19.0;28.5;0.0;0.0;"115004"
"1576";208;1;0;"TØMMERVAAG";55.2;743.5;928.6;47.7;1.9;5.6;"101406"
"1576";52;2;0;"HAVNVIK";0.0;1.8;11.1;0.0;0.0;0.0;"47087"
"1576";202;1;0;"HALSNES";7.2;1090.5;0.0;7.2;0.0;0.0;"44708"
"1860";133;12;0;"NORHEIM";3.9;0.0;16.9;3.7;0.2;0.0;"106398"
"1860";133;13;0;"DALMO";14.5;0.0;32.9;14.5;0.0;0.0;"61624"
"1860";131;2;0;"NORDSTAD";6.9;0.0;43.0;0.0;0.0;6.9;"73019"
"1860";132;4;0;"SOLHEIM";11.5;0.0;31.5;0.0;0.0;11.5;"61619"
"1576";229;9;0;"SMEDNESET";148.1;127.0;0.0;146.4;0.0;1.7;"115209"
"1576";212;6;0;"GOLMEN";28.5;1.7;0.0;26.8;0.0;1.7;"128570"
"1860";133;61;0;;4.4;0.0;2.6;4.4;0.0;0.0;"136882"
"1860";133;62;0;;2.6;0.0;0.9;2.6;0.0;0.0;"136882"
"1860";133;4;0;"VALBERG";21.3;4.1;0.0;6.3;5.4;9.6;"60464"
"1576";53;2;0;"NESET";6.3;21.7;14.9;6.3;0.0;0.0;"47089"
"1860";134;1;0;"SKOKKELVIK";14.9;12.4;0.0;7.1;6.9;0.9;"60465"
"1860";133;10;0;"HAUGNES";9.3;0.0;110.1;0.0;9.3;0.0;"61622"
"1576";32;259;0;;0.0;86.8;21.2;0.0;0.0;0.0;"42624"
"1860";133;8;0;"STORØY";0.0;0.0;99.7;0.0;0.0;0.0;"61621"
"1860";133;9;0;"HAVNEN";0.0;0.0;13.1;0.0;0.0;0.0;"61621"
"1860";133;11;0;"JOMOEN";22.4;0.0;0.0;22.4;0.0;0.0;"61623"
"4010";19;62;0;"SÆTERÅSHYTTA";0.0;7.7;0.0;0.0;0.0;0.0;"176168"
"4010";20;3;0;"TUDAL INNMARK";67.9;38.7;10.7;67.8;0.0;0.1;"207866"
"1576";218;2;0;"HYTNES";24.9;0.0;168.0;18.5;4.8;1.6;"74440"
"4010";20;5;0;"SANDE";83.6;17.4;6.1;79.1;0.0;4.5;"96777"
"1860";134;3;0;"SKOKKELVIKØY";2.0;0.0;510.1;0.0;0.0;2.0;"61617"
"1860";134;6;0;"HOLMESTAD";0.0;0.0;76.5;0.0;0.0;0.0;"61627"
"1511";142;10;0;"SOLSET";0.0;6.5;3.4;0.0;0.0;0.0;"43045"
"1860";133;24;0;"FJELLHEIM";6.8;0.0;0.0;4.5;0.0;2.3;"74485"
"4010";21;1;0;"ENGELSTAD";0.0;851.6;9.1;0.0;0.0;0.0;"176217"
"1860";134;11;0;"SOLHEIM";19.8;0.0;0.0;7.9;9.1;2.8;"111529"
"1860";134;12;0;"FAGERHEIM";2.7;0.0;24.6;0.0;1.4;1.3;"196253"
"1860";134;2;0;"SKOKKVELVIK";0.0;0.0;0.0;0.0;0.0;0.0;"61626"
"1860";134;10;0;"ØVRE HOLMSTAD";0.0;0.0;42.0;0.0;0.0;0.0;"61628"
"4012";91;5;0;"ØDEGÅRDEN (BRØNSTED)";19.2;209.2;313.0;19.2;0.0;0.0;"20801"
"4010";21;2;0;"ENGELSTAD";85.2;20.6;11.5;85.2;0.0;0.0;"176174"
"4012";91;1;0;"BREVIK VESTRE";0.0;121.8;102.0;0.0;0.0;0.0;"98460"
"1860";135;3;0;"SOLSLETTEN";11.4;0.0;14.6;5.9;0.4;5.1;"74486"
"1860";135;6;0;"FJELLVANG";10.4;0.0;4.0;10.4;0.0;0.0;"61631"
"1860";135;7;0;"FJELLVANG II";0.0;0.0;9.3;0.0;0.0;0.0;"61631"
"4010";21;4;0;"SKOG";0.0;551.6;15.4;0.0;0.0;0.0;"176217"
"1860";134;13;0;"NYSTAD";1.3;0.0;14.9;1.3;0.0;0.0;"61629"
"1860";135;8;0;"ASPLUND";15.1;0.0;5.4;0.0;0.0;15.1;"118757"
"1860";134;14;0;"SOLBAKKEN";6.4;1.3;0.0;2.2;0.2;4.0;"96864"
"4010";22;2;0;"SERKLAND SØNDRE";78.6;22.9;16.6;73.1;0.0;5.5;"176176"
"1860";136;6;0;"SELSBAK";12.4;0.0;1.3;12.4;0.0;0.0;"118757"
"1860";135;1;0;"FJELLSTAD";30.1;0.0;6.1;19.1;1.1;9.9;"118757"
"4010";23;2;0;"TVEITAN";48.9;30.9;21.1;47.3;0.0;1.6;"20551"
"4010";21;8;0;"SKOGHEIM";1.2;2.2;0.8;1.2;0.0;0.0;"176175"
"4010";22;5;0;"SERKLAND NORDRE";45.6;31.1;16.5;45.6;0.0;0.0;"176178"
"1860";135;2;0;"NORDPARTEN";48.1;0.0;6.0;36.0;0.0;12.1;"118757"
"1860";136;3;0;"KLAUVA";7.5;0.0;381.8;0.0;0.0;7.5;"118757"
"4010";22;7;0;"NYSTAD";12.9;17.0;7.4;12.9;0.0;0.0;"176179"
"4010";22;12;0;"ENGERØNNINGEN";0.0;68.0;0.4;0.0;0.0;0.0;"176177"
"1866";1;24;0;"ELVERHØI";10.5;0.8;4.4;8.5;2.0;0.0;"61888"
"1866";1;23;0;"FAGERBAKKEN";10.0;0.0;17.4;7.1;0.0;2.9;"144669"
"1866";1;25;0;"STEINVIK";15.8;0.0;21.9;0.0;11.4;4.4;"144670"
"1866";1;28;0;"HUGGET";12.0;0.0;37.9;4.5;4.1;3.4;"144671"
"4010";23;6;0;"HAGEN";0.1;30.0;2.2;0.1;0.0;0.0;"176217"
"4010";23;14;0;"GURHOLT NORDRE";79.5;9.3;13.6;79.5;0.0;0.0;"176180"
"4010";23;10;0;"HAUGEN";19.3;22.7;4.5;19.3;0.0;0.0;"20552"
"5028";256;1;0;"NORDTØMME";53.6;488.5;277.0;36.8;9.0;7.8;"51160"
"4010";23;22;0;"NORHEIM";28.5;0.1;11.4;28.5;0.0;0.0;"134826"
"5028";256;5;0;"NORDTØMME";42.4;159.8;71.9;16.8;0.0;25.6;"51161"
"4010";23;44;0;;24.0;9.2;2.6;23.0;0.0;1.0;"176182"
"5028";256;4;0;"NEDREGJERDET";92.2;209.8;330.6;85.2;5.2;1.8;"204342"
"4010";23;25;0;"SVINGEN";13.9;0.0;4.6;13.9;0.0;0.0;"176181"
"4010";21;6;0;"SKOGHEIM";31.3;11.1;6.2;31.3;0.0;0.0;"176175"
"4010";23;18;0;"GURHOLT VESTRE";53.9;0.0;11.6;53.9;0.0;0.0;"20553"
"4010";22;1;0;"SERKLAND";0.0;2098.9;119.9;0.0;0.0;0.0;"176217"
"4010";23;1;0;"SKOG";0.0;4446.4;448.9;0.0;0.0;0.0;"176217"
"5028";254;3;0;"HAUGEN";0.1;73.5;5.3;0.0;0.0;0.1;"96268"
"5028";254;4;0;"SOLLI";36.3;44.7;3.1;36.3;0.0;0.0;"51158"
"4010";23;21;0;"SOLBAKKEN";66.4;1.8;15.8;56.2;0.0;10.2;"134139"
"4010";24;2;0;"SURTEDALEN";3.8;221.8;38.9;0.0;3.8;0.0;"176217"
"5028";256;9;0;"NORDTØMME";32.4;382.7;187.8;27.5;0.0;4.9;"50849"
"5028";256;11;0;"NORDTØMME";40.7;798.8;319.8;38.6;0.0;2.1;"51247"
"4010";23;31;0;"FOSSNES";14.2;0.0;3.2;14.2;0.0;0.0;"134826"
"5028";256;14;0;"NERJERDET";18.6;173.2;83.2;18.6;0.0;0.0;"51249"
"4010";26;2;0;"GONSHOLT NORDRE";79.5;7.3;6.3;61.7;0.0;17.8;"176182"
"4010";25;7;0;"VIKEN";0.0;273.2;28.2;0.0;0.0;0.0;"176217"
"4010";26;4;0;"BJERKE";18.1;16.8;5.2;18.0;0.0;0.1;"176183"
"5028";256;18;0;"SPJØTPLASSEN";0.0;13.5;1.9;0.0;0.0;0.0;"51250"
"4010";26;1;0;"GONSHOLT NORDRE";0.6;1188.9;67.4;0.2;0.0;0.4;"176217"
"5028";256;10;0;"SAKSMO";5.9;170.4;83.9;5.5;0.0;0.4;"51217"
"4012";42;15;0;"STRANDLY";4.5;0.0;3.3;4.5;0.0;0.0;"20647"
"5028";256;25;0;"DALEN SØNDRE";0.0;27.2;40.8;0.0;0.0;0.0;"51250"
"4010";26;10;0;"TREKULLTOMTA";8.2;2.1;0.0;8.2;0.0;0.0;"176182"
"4010";25;8;0;"VIKEN";0.0;258.8;28.2;0.0;0.0;0.0;"176217"
"5028";256;12;0;"NORDTØMME";23.0;289.9;207.6;23.0;0.0;0.0;"51248"
"5028";257;7;0;"GRINDESBRENNEN";30.4;73.2;12.7;22.4;0.0;8.0;"51253"
"5028";258;1;0;"EVJEN SØNDRE";124.7;676.1;198.1;124.7;0.0;0.0;"51254"
"4005";87;12;0;"FOSTVEIT";0.6;8.9;3.3;0.6;0.0;0.0;"20361"
"5028";257;1;0;"GRINDE";79.5;931.9;214.1;79.5;0.0;0.0;"51251"
"5028";257;2;0;"LILLEGJERDET";0.0;94.3;13.4;0.0;0.0;0.0;"51185"
"5028";257;5;0;"GRINNILØKKEN";30.4;60.4;14.3;25.3;0.0;5.1;"97931"
"5028";257;4;0;"NORDVOLDEN";30.3;47.5;38.0;30.3;0.0;0.0;"51252"
"5028";259;1;0;"EVJEN NORDRE";44.1;608.2;75.1;42.7;0.0;1.4;"51257"
"5028";258;2;0;"EVJEN SØNDRE";110.8;916.3;319.6;110.6;0.0;0.2;"51255"
"5028";257;8;0;"GANGSTILØKKEN";59.0;377.4;145.1;58.7;0.0;0.3;"50851"
"5028";258;3;0;"EVJENØYEN";8.2;86.8;6.3;8.2;0.0;0.0;"51256"
"4005";88;2;0;"LANDSVÆRK NORDRE";67.1;2598.3;50.0;67.1;0.0;0.0;"141842"
"4005";87;26;0;"MYRVANG";0.0;11.7;7.3;0.0;0.0;0.0;"94690"
"4005";88;5;0;"NYKAAS SØNDRE";8.0;27.0;8.1;8.0;0.0;0.0;"176271"
"4005";88;9;0;"SLETTEBERGKÅSA";0.0;0.1;0.0;0.0;0.0;0.0;"141842"
"4005";87;29;0;"GRASVOLL";0.0;9.4;1.5;0.0;0.0;0.0;"80640"
"4005";87;11;0;"LØVØEN";19.5;17.6;2.2;19.5;0.0;0.0;"176270"
"5028";257;6;0;"GRINNIFLÅTTEN";6.4;43.0;11.7;6.3;0.0;0.1;"51187"
"4005";87;50;0;"VEGGRUNN";0.0;3.1;8.9;0.0;0.0;0.0;"240076"
"4012";42;16;0;"BREKKASKOGEN";0.0;25.4;6.1;0.0;0.0;0.0;"20648"
"4005";87;13;0;"MORKKÅSA";1.6;5.4;4.1;1.6;0.0;0.0;"20362"
"4005";88;7;0;"NYSTUL";0.0;15.6;0.0;0.0;0.0;0.0;"97025"
"4005";90;11;0;"NYMOEN";17.0;2.6;2.9;17.0;0.0;0.0;"124279"
"4005";88;1;0;"LANDSVÆRK NORDRE";55.4;2302.3;52.5;50.4;0.0;5.0;"141870"
"4005";88;12;0;"NYKÅS";12.3;17.2;7.0;9.9;0.0;2.4;"20363"
"4005";89;3;0;"RØNNINGEN";9.1;12.1;8.7;9.1;0.0;0.0;"20364"
"4005";89;4;0;"SANNE";11.0;40.0;7.2;11.0;0.0;0.0;"176273"
"5028";260;6;0;"LØRAASEN";27.1;136.4;10.2;27.1;0.0;0.0;"51198"
"5028";260;8;0;"VALDFLÅTTEN";12.9;62.5;1.3;0.0;0.0;12.9;"51199"
"5028";259;5;0;"SKREDDERLØKKEN";0.0;42.2;3.2;0.0;0.0;0.0;"51252"
"4005";90;12;0;"KAASA NORDRE";3.4;8.8;0.2;3.4;0.0;0.0;"20365"
"4012";9;30;0;"SVARESTAD - SOLLI";0.0;0.9;0.0;0.0;0.0;0.0;"156667"
"4012";10;1;0;"SURTEDAL ØVRE";66.1;1396.7;119.8;38.8;0.0;27.3;"20598"
"4005";91;1;0;"BØEN";41.8;3712.7;122.9;41.8;0.0;0.0;"206113"
"4005";90;1;0;"HØIMYR";95.7;2675.8;289.5;75.4;0.0;20.3;"141843"
"5028";259;2;0;"RYDNINGEN&SANDEN";0.0;72.8;8.5;0.0;0.0;0.0;"51192"
"5028";259;4;0;"EVJEN NORDRE";6.3;509.5;112.7;6.3;0.0;0.0;"51193"
"4005";91;7;0;"TVEITENSKOGEN";13.6;0.0;4.7;13.6;0.0;0.0;"20366"
"5028";260;2;0;"VALDØYEN";3.8;76.5;30.6;2.5;0.0;1.3;"51195"
"5028";260;4;0;"RØNNINGEN";13.1;269.1;54.9;13.1;0.0;0.0;"51197"
"5028";260;11;0;"DALØYEN";0.0;36.7;1.5;0.0;0.0;0.0;"51252"
"4012";10;2;0;"STRAND (UNDER SORTEDAL ØVRE)";31.6;490.0;72.6;31.6;0.0;0.0;"156667"
"1860";30;1;0;"REPPE SØNDRE";41.9;0.0;0.0;24.8;0.0;17.1;"196476"
"4012";9;21;0;"SVARESTAD - NORDLI";0.0;37.9;2.2;0.0;0.0;0.0;"156667"
"4005";91;4;0;"LINJETRACE'SKOGEN-GRAVER/HAAVE";0.3;36.4;33.3;0.3;0.0;0.0;"176258"
"1860";29;18;0;;20.7;0.0;0.0;20.7;0.0;0.0;"59935"
"4005";92;1;0;"FLAATEN";46.6;3757.3;270.7;46.6;0.0;0.0;"176275"
"4012";10;4;0;"SURTEDAL ØVRE OG NEDRE";41.0;706.0;110.0;41.0;0.0;0.0;"79875"
"4012";10;3;0;"SURTEDAL ØVRE";54.5;609.8;57.5;54.5;0.0;0.0;"20599"
"4003";331;24;0;"OSDALEN";9.0;57.0;5.8;4.8;0.0;4.2;"98869"
"4003";331;16;0;"VALE (se merknader)";68.6;59.7;8.0;68.6;0.0;0.0;"218470"
"4003";331;18;0;"NORDRE VALE";30.0;38.2;3.7;30.0;0.0;0.0;"130001"
"4003";331;30;0;"INDLAGGET";0.0;0.1;0.0;0.0;0.0;0.0;"141680"
"4003";333;1;0;"BORSTAD";61.1;161.9;29.4;61.0;0.0;0.1;"98872"
"4003";334;11;0;"LUNDE NEDRE";39.7;16.6;3.1;36.3;0.0;3.4;"176440"
"4003";331;23;0;"STUVERUD";24.0;169.2;3.6;24.0;0.0;0.0;"98859"
"4012";9;19;0;"SVARESTAD - AMBERVANDSTYKKET";0.0;125.2;6.8;0.0;0.0;0.0;"150747"
"4003";331;26;0;"VALE";17.6;119.8;9.1;17.6;0.0;0.0;"115987"
"4003";335;1;0;"LUNDE ØVRE";60.8;23.0;15.5;46.8;2.3;11.7;"98874"
"4003";332;5;0;"GRAVER";35.2;1136.2;65.6;32.9;0.0;2.3;"176539"
"4003";335;13;0;"SKOV";0.0;153.5;10.2;0.0;0.0;0.0;"130508"
"1860";30;4;0;"YTTERSLÅTTEN";40.2;0.0;0.0;18.0;0.9;21.3;"158900"
"1860";30;8;0;"SOLBAKKEN";20.8;0.0;0.0;10.8;4.3;5.7;"154942"
"1860";30;5;0;"RYGGHEIM";59.1;0.0;0.0;34.3;0.0;24.8;"60330"
"4003";334;1;0;"LUNDE NEDRE";85.2;20.2;8.2;56.5;0.0;28.7;"98872"
"4003";335;15;0;"LUNDE ØVRE";0.0;367.4;16.5;0.0;0.0;0.0;"130508"
"1860";30;3;0;"VOLLEN";48.1;0.0;0.0;31.6;0.0;16.5;"154942"
"1841";104;28;0;"MYRBAKK";18.9;9.0;4.2;18.9;0.0;0.0;"119900"
"1841";104;31;0;"TANGEN";13.9;6.4;5.0;13.9;0.0;0.0;"124364"
"4003";334;3;0;"LUNDE NEDRE";115.2;10.0;21.5;106.4;3.0;5.8;"98873"
"1860";31;3;0;"BØ ØVRE";225.5;0.0;228.7;90.3;0.0;135.2;"95763"
"1860";31;5;0;"ELVEVOLLEN";39.4;0.0;4.0;18.4;2.1;18.9;"61241"
"1860";31;1;0;"BØ NEDRE";115.1;0.0;314.2;71.2;0.0;43.9;"95763"
"1860";31;7;0;"FAGERBAKKEN";65.6;0.0;38.8;21.7;0.3;43.6;"95763"
"1860";31;4;0;"BØ ØVRE";0.0;0.0;42.8;0.0;0.0;0.0;"95763"
"4003";332;1;0;"GRAVER";111.3;1174.2;23.9;94.3;0.0;17.0;"98870"
"1860";30;9;0;"SOLHEIM";31.2;0.0;0.8;7.8;3.9;19.5;"196476"
"1860";30;6;0;"HELLAN";28.9;0.0;65.2;8.4;9.7;10.8;"61240"
"1860";31;2;0;"BØ NEDRE";92.6;0.0;118.5;32.6;0.0;60.0;"95763"
"4005";124;5;0;"KROSSHØL";2.7;18.3;12.3;0.0;2.7;0.0;"118419"
"1860";31;8;0;"VASSMO";6.9;0.0;0.0;0.0;0.0;6.9;"95763"
"4005";125;2;0;"DAMSTUL SKOV";0.0;852.0;37.9;0.0;0.0;0.0;"176256"
"1860";31;15;0;;57.8;0.0;92.7;36.7;11.9;9.2;"95763"
"4005";124;2;0;"HEGNA";2.0;60.3;4.1;0.0;2.0;0.0;"176255"
"1860";32;3;0;"RISE LILLE";71.3;0.0;11.7;55.3;0.0;16.0;"101138"
"4012";92;4;0;"BREVIK ØSTRE";0.0;178.8;223.7;0.0;0.0;0.0;"150725"
"1860";32;1;0;"HAUGEN";57.2;0.0;5.2;42.8;0.7;13.7;"61242"
"4012";92;2;0;"BREVIK ØSTRE";0.0;67.8;30.0;0.0;0.0;0.0;"150724"
"4012";92;12;0;"BREVIK ØSTRE";6.4;63.5;114.2;6.4;0.0;0.0;"150725"
"1860";32;4;0;"SLETVOLLEN";71.6;0.0;2.6;47.2;1.0;23.4;"61242"
"4012";92;9;0;"BREVIK ØSTRE";2.6;37.7;54.0;2.6;0.0;0.0;"150726"
"4012";92;1;0;"BREVIK ØSTRE";0.0;20.0;38.4;0.0;0.0;0.0;"150724"
"1860";33;3;0;"RISE STORE";54.0;0.0;18.7;52.4;0.0;1.6;"207891"
"1860";33;9;0;"ELVENES";36.7;0.0;3.2;36.7;0.0;0.0;"61244"
"4012";92;10;0;"BREVIK ØSTRE";8.9;37.6;44.4;8.9;0.0;0.0;"20803"
"4005";25;18;0;"KJOS";2.3;1.3;1.2;2.3;0.0;0.0;"103382"
"4012";92;16;0;"BREVIK ØSTRE";2.7;26.4;37.7;2.7;0.0;0.0;"150724"
"1860";33;5;0;"SLETVOLL";72.4;0.0;8.3;69.8;0.0;2.6;"61244"
"1860";33;12;0;"FJELLHEIM";47.0;0.0;2.5;36.8;0.0;10.2;"147434"
"4005";27;6;0;"HERBJØRNSRUD ØVRE";17.5;25.3;4.2;17.4;0.0;0.1;"176418"
"1860";33;22;0;"OLSBORG";3.9;0.0;0.1;3.9;0.0;0.0;"101138"
"1860";33;1;0;"NORDPARTEN";92.8;0.0;16.6;84.4;8.1;0.3;"101138"
"1860";33;7;0;"TOFTEN";59.8;0.0;23.0;47.1;0.0;12.7;"101138"
"1860";33;19;0;"KVELDRO";27.7;0.0;9.4;27.7;0.0;0.0;"61246"
"4005";28;1;0;"HOLLEN NEDRE";146.5;44.2;8.2;146.4;0.1;0.0;"141797"
"4005";28;2;0;"HOLLEN";183.4;22.4;11.2;183.4;0.0;0.0;"20210"
"4005";27;1;0;"HERBJØRNSRUD";107.5;102.1;16.1;107.5;0.0;0.0;"176418"
"1860";33;4;0;"LILLEVOLL";35.4;0.0;12.6;35.4;0.0;0.0;"79220"
"1860";33;8;0;"HØYBAKKEN";56.9;0.0;23.1;48.9;1.8;6.2;"101138"
"1860";33;21;0;"NYGÅRD";28.9;0.0;13.6;28.9;0.0;0.0;"61250"
"1860";33;23;0;"HUSEBØ";28.6;0.0;7.4;27.5;0.0;1.1;"56402"
"1860";94;11;0;"GAMMELGAARDEN";21.4;79.5;154.6;21.4;0.0;0.0;"60407"
"1860";33;24;0;"NYHEIM";2.8;0.0;0.8;2.7;0.0;0.1;"216516"
"1838";64;2;0;"MIDTIGÅRD";23.5;0.0;0.0;21.6;1.6;0.3;"119894"
"1860";94;12;0;"KÅRHAUG";73.5;8.1;0.0;52.3;0.1;21.1;"61461"
"4005";28;3;0;"HOLLEN NEDRE";121.6;1605.5;166.9;112.2;0.1;9.3;"176419"
"1860";94;13;0;"VERJINIA";6.7;6.2;17.3;6.7;0.0;0.0;"61462"
"1860";94;21;0;"MYRHAUG";0.0;0.0;31.7;0.0;0.0;0.0;"60404"
"1838";64;1;0;"VIKEN";26.7;0.0;0.0;16.2;0.2;10.3;"119893"
"1838";64;6;0;"SJØVOLL";6.3;110.6;201.3;5.6;0.0;0.7;"119895"
"1838";64;7;0;"SOLLI";7.3;56.2;61.8;2.2;0.0;5.1;"119896"
"4005";28;6;0;"HOLLAMOEN NORDRE";0.0;0.0;2.5;0.0;0.0;0.0;"20211"
"4005";29;3;0;"KASIN";7.4;7.4;2.0;3.7;2.2;1.5;"20212"
"4005";29;1;0;"BAKKA";46.8;787.8;40.8;46.8;0.0;0.0;"176420"
"4005";29;2;0;"BAKKA";41.7;808.3;61.0;41.7;0.0;0.0;"176421"
"4005";29;4;0;"LIA";19.9;4.6;2.7;19.9;0.0;0.0;"20213"
"4005";29;7;0;"KASIN SØNDRE";9.6;2.7;4.4;9.6;0.0;0.0;"20214"
"4005";29;6;0;"BAKKA";40.8;8.7;5.1;37.5;3.3;0.0;"101882"
"1838";65;4;0;"YTTREGÅRD";1.1;9.4;837.2;0.0;0.0;1.1;"57029"
"1838";69;7;0;"VIKEN";17.3;0.0;0.0;15.4;0.1;1.8;"111738"
"1838";69;1;0;"NERGÅRD";21.8;0.0;0.0;20.2;0.0;1.6;"119897"
"1838";69;4;0;"HORSDAL";14.7;0.0;0.0;12.9;0.3;1.5;"119904"
"1838";69;2;0;"HORSDAL";50.3;0.0;0.0;50.3;0.0;0.0;"119902"
"1838";70;3;0;"RØRSTAD";125.8;159.9;312.2;98.1;3.9;23.8;"197909"
"4005";32;1;0;"RYEN SØNDRE";176.3;162.7;28.5;176.3;0.0;0.0;"118930"
"1838";70;4;0;"STENLUND";0.0;26.0;11.0;0.0;0.0;0.0;"119907"
"4005";30;1;0;"HOLLEN ØVRE";67.2;1115.1;36.7;67.2;0.0;0.0;"176422"
"4005";32;11;0;"MYRVOLL";0.0;0.0;0.1;0.0;0.0;0.0;"103383"
"4005";32;15;0;"MYRVOLL";2.6;0.6;2.1;2.6;0.0;0.0;"103383"
"1838";69;3;0;"HORSDAL";14.4;0.0;0.0;11.7;2.7;0.0;"119903"
"1838";70;5;0;"FAGERVIK";17.5;15.7;23.4;14.2;1.4;1.9;"119908"
"1838";69;5;0;"ØVERGÅRD";12.8;0.0;0.0;12.3;0.0;0.5;"119905"
"1838";69;8;0;"DØRHEIM";14.6;0.0;0.0;14.6;0.0;0.0;"119906"
"4005";30;2;0;"DALEN";22.7;7.7;0.5;22.6;0.0;0.1;"204452"
"4005";30;4;0;"HOLLEN ØVRE";105.1;1018.2;160.7;105.1;0.0;0.0;"118924"
"4005";32;2;0;"MOEN";21.8;9.4;7.3;21.8;0.0;0.0;"20215"
"4005";32;3;0;"MOEN";32.8;0.0;7.1;32.8;0.0;0.0;"101363"
"1838";70;6;0;"NORDHEIM-HUSTAD";30.9;30.5;186.1;28.7;0.0;2.2;"119909"
"4012";42;44;0;"MIDTSTUA";0.7;0.0;0.0;0.7;0.0;0.0;"20646"
"4005";31;1;0;"RYEN ØVRE";96.7;12.6;16.9;95.6;0.0;1.1;"176423"
"1838";70;7;0;"NORDGÅRD";25.5;84.1;305.4;18.0;0.0;7.5;"119910"
"4012";43;1;0;"ESSE";36.5;203.1;78.5;36.5;0.0;0.0;"150782"
"4012";43;3;0;"ESSE";12.7;260.5;26.1;12.7;0.0;0.0;"150750"
"1838";70;13;0;"BAKKEN";19.9;13.7;26.0;17.2;0.0;2.7;"119911"
"1860";41;25;0;"NORDBAKKEN II";0.1;0.0;0.0;0.0;0.0;0.1;"60342"
"4012";44;1;0;"BREKKE";47.0;432.7;60.0;42.1;0.0;4.9;"150751"
"4012";44;4;0;"NYHUS OG ET SKOGSTYKKE";6.6;124.6;6.9;6.6;0.0;0.0;"150752"
