ID;KOMNR;GARDSNR;BRUKSNR;FESTENR;BRUKSNAVN;JORDBRUKSAREAL;ANNETAREAL;SKOGAREAL;FULLDYRKET;OVERFLATEDYRKET;INNMARKSBEITE
"202293";"1108";69;1460;0;;0.0;0.8;0.0;0.0;0.0;0.0
"101937";"1108";69;1913;0;"TOMT NR. 466";0.0;0.3;0.0;0.0;0.0;0.0
"186323";"1108";71;4;0;"SELVIK";5.2;0.0;0.0;5.2;0.0;0.0
"186324";"1108";71;6;0;"SELVIK";76.6;0.0;0.0;25.0;0.0;51.6
"186326";"1108";71;9;0;"VEHOLMEN";8.1;21.8;25.2;1.6;2.6;3.9
"186327";"1108";71;10;0;"VÅGEN";8.3;41.4;26.6;8.3;0.0;0.0
"109753";"1108";71;11;0;"KRÅNÅ";0.0;52.4;39.1;0.0;0.0;0.0
"186328";"1108";71;12;0;"SELVIK";9.9;33.8;54.2;6.1;0.0;3.8
"186329";"1108";71;29;0;"VELAND";30.7;14.8;13.5;11.7;5.6;13.4
"125540";"3436";247;15;0;"BARRUSTEN NEDRE";26.0;72.7;170.6;0.0;14.2;11.8
"169493";"3436";247;16;0;"HAUGASTUEN";69.4;120.0;71.6;28.5;26.3;14.6
"90489";"4228";36;16;0;"FINTLAND";1.2;270.0;139.2;1.2;0.0;0.0
"234173";"4228";36;20;0;"FINTLAND";14.5;1.9;1.3;14.5;0.0;0.0
"30696";"4228";36;21;0;"SOLBAKKEN";0.0;2.0;0.1;0.0;0.0;0.0
"12501";"3436";247;22;0;"BARRUSTMOEN";0.0;3.4;0.0;0.0;0.0;0.0
"90491";"4228";36;35;0;"ØYGHELLERSLETTA";0.0;50.9;5.2;0.0;0.0;0.0
"103530";"4228";36;42;0;"VÅRTUN";0.0;0.9;0.0;0.0;0.0;0.0
"30197";"4225";167;3;0;"MYREN";61.7;12.5;57.7;61.7;0.0;0.0
"93154";"4225";167;6;0;"GRØNNDOKKEN ØSTRE";61.5;8.7;79.5;61.5;0.0;0.0
"30198";"4225";167;12;0;"BERGE ØVRE";9.0;4.3;1.7;9.0;0.0;0.0
"30199";"4225";167;14;0;"BERGE ØVRE";0.0;6.7;124.1;0.0;0.0;0.0
"234538";"4225";167;15;0;"BERGSAKER";0.0;5.0;51.8;0.0;0.0;0.0
"193772";"4226";32;2;0;"KLUNGLAND";44.3;447.7;177.2;20.2;0.0;24.1
"30293";"4226";32;3;0;"KLUNGLAND";22.9;550.1;337.6;6.6;0.0;16.3
"193773";"4226";33;1;0;"HUNDELAND";20.6;0.0;76.5;2.1;2.7;15.8
"193776";"4226";33;6;0;"HUNDELAND";14.3;44.8;58.0;5.6;0.0;8.7
"238384";"4622";42;101;0;"NYVOLL";1.6;10.0;0.0;1.6;0.0;0.0
"193777";"4226";34;1;0;"HOMMEN";34.5;94.5;188.6;2.7;2.0;29.8
"193778";"4226";35;1;0;"LAUEN NEDRE";38.5;294.4;349.8;38.4;0.0;0.1
"193779";"4226";35;2;0;"LAUEN NEDRE";6.4;0.0;0.0;6.4;0.0;0.0
"193710";"4226";35;8;0;"LAUEN NEDRE";12.3;0.0;0.0;12.3;0.0;0.0
"193712";"4226";35;17;0;"ASBERGAREN";8.9;0.0;0.0;8.9;0.0;0.0
"193713";"4226";35;18;0;"NORHEIM";8.6;4.9;2.8;4.4;2.6;1.6
"193714";"4226";35;21;0;"LEITET";17.4;55.4;60.8;17.4;0.0;0.0
"193716";"4226";36;3;0;"LAUEN ØVRE";24.2;707.4;298.1;11.2;0.0;13.0
"193718";"4226";36;5;0;"LAUEN ØVRE";41.9;1014.1;706.1;37.7;0.0;4.2
"169494";"3436";248;3;0;"GIVERVOLDEN SØRE";12.7;17.4;27.6;0.0;10.2;2.5
"169495";"3436";248;4;0;"KONGSLI-ENGUM";39.8;10.3;45.0;27.9;0.0;11.9
"74227";"4226";36;10;0;"SLÅTEN VED LOMSTJERN";0.0;32.7;4.2;0.0;0.0;0.0
"193719";"4226";37;1;0;"FAALAND NEDRE";59.0;2059.8;243.8;29.3;0.0;29.7
"193721";"4226";37;4;0;"FÅLAND NEDRE";27.2;932.7;99.3;15.8;0.0;11.4
"208876";"3436";248;9;0;"GIVERHAUGEN";47.3;31.5;87.0;34.2;0.0;13.1
"149901";"3436";248;10;0;"GRANRUD";39.0;14.8;47.9;31.1;0.0;7.9
"82504";"4227";197;1;0;"LIEN";87.8;3912.6;1464.6;79.0;1.3;7.5
"156689";"4225";182;2;0;"BRORÅS";57.6;773.3;716.9;37.7;0.0;19.9
"106457";"3436";246;14;0;"MYRVOLD";51.6;55.6;185.4;25.8;0.0;25.8
"94114";"4225";189;2;0;"EIKELAND ØSTRE";19.9;411.2;458.7;9.0;2.0;8.9
"88483";"4225";191;1;0;"HOLTE";0.0;111.0;288.0;0.0;0.0;0.0
"94115";"4225";191;2;0;"HOLTE";5.1;112.8;82.9;5.1;0.0;0.0
"104608";"3436";246;18;0;"LOSTUEN NORDRE";25.0;57.3;91.1;20.0;5.0;0.0
"169487";"3436";246;21;0;"BERGSET";43.3;47.0;84.7;29.7;0.0;13.6
"30671";"4228";7;1;0;"NESSET";56.4;6003.4;0.0;21.6;0.0;34.8
"207120";"4228";7;2;0;"NESSET";127.8;3246.6;10.5;123.4;0.0;4.4
"196632";"4228";7;3;0;"NESSET NYGÅRD";79.1;1621.6;4.8;72.5;0.0;6.6
"95872";"4228";7;7;0;"NESHEIM";78.2;7035.9;0.0;61.5;0.7;16.0
"30672";"4228";8;1;0;"SOLHEIM";18.9;6045.5;0.0;13.5;0.3;5.1
"109351";"4228";8;2;0;"SOLHEIM";25.9;6651.4;99.0;10.4;0.0;15.5
"200924";"3436";246;58;0;"LOSTUEN ØVRE";23.2;5.8;17.2;10.1;2.5;10.6
"169488";"3436";246;59;0;"LOHAUGEN";37.1;9.0;84.5;35.7;1.4;0.0
"79277";"4228";9;1;0;"BAKKEN";6.8;0.0;0.0;1.6;2.3;2.9
"30673";"4228";9;2;0;"VENEVOLL";10.7;0.0;0.0;1.4;0.0;9.3
"30674";"4228";9;3;0;"KVÆVEN";13.9;1633.9;6.1;4.8;0.0;9.1
"155359";"3436";247;1;0;"KONGSLI NORDRE";296.5;3537.1;2655.4;235.9;0.1;60.5
"151531";"3436";247;8;0;"KROKSLETTEN";6.0;12.4;34.2;6.0;0.0;0.0
"12497";"3436";245;16;0;"TAMBURSTUEN";20.9;7.3;128.9;20.3;0.0;0.6
"12498";"3436";245;17;0;"SUNDSTUEN ØVRE";29.6;12.9;146.5;14.8;11.7;3.1
"195335";"3436";245;21;0;"ØLVESTAD";55.4;9.6;5.9;51.7;0.0;3.7
"30675";"4228";9;5;0;"STØLSRO";20.7;2808.4;0.0;0.0;4.8;15.9
"109352";"4228";9;6;0;"HOLMEN";24.8;5.4;0.1;9.3;14.1;1.4
"30676";"4228";9;7;0;"SINNES";7.6;717.0;2.1;0.0;7.6;0.0
"97853";"4228";9;9;0;"SINNES";141.0;2042.0;0.0;61.0;6.0;74.0
"130902";"4228";9;10;0;"LEIDELIEN INDRE";27.2;657.3;0.0;18.7;3.6;4.9
"101227";"4228";9;11;0;"LEIDELIEN";26.9;1435.5;18.8;11.9;4.7;10.3
"30678";"4228";9;14;0;"SINNES";21.0;3577.0;0.1;14.0;1.6;5.4
"130903";"4228";9;22;0;"SLETTEBØ";45.0;1646.9;0.0;30.1;0.0;14.9
"90500";"4228";9;24;0;"MYRE";1.8;8.9;0.0;1.8;0.0;0.0
"73231";"4228";10;2;0;"NERGÅRD";80.6;0.0;8.0;64.2;1.9;14.5
"91713";"4228";10;3;0;"TJØRHOM";22.9;0.0;6.6;21.8;0.0;1.1
"130904";"4228";10;4;0;"TJØRHOM";42.8;0.0;22.3;26.1;0.0;16.7
"30680";"4228";10;5;0;"TJØRHOM";65.4;302.9;17.3;50.8;3.2;11.4
"97854";"4228";10;7;0;"TJØRHOM";81.7;0.0;57.4;57.7;5.4;18.6
"30681";"4228";10;10;0;"BLOMBERG";24.8;555.4;3.0;15.9;0.9;8.0
"30682";"4228";10;11;0;"INDREGÅRD";34.4;0.0;5.1;32.2;0.0;2.2
"87119";"4228";10;12;0;"AUSTVOLL";43.6;0.0;9.9;35.5;2.5;5.6
"30683";"4228";10;13;0;"SOLBAKKEN";79.4;0.0;4.1;54.0;2.0;23.4
"88109";"4225";232;1;0;"DALAND";12.8;213.5;627.9;8.0;0.0;4.8
"138073";"4225";232;2;0;"GUSE";47.1;300.5;1293.3;17.1;0.0;30.0
"90493";"4228";37;1;0;"REKEVIK";9.4;409.8;277.9;4.7;4.7;0.0
"130844";"4228";37;4;0;"REKEVIK";14.8;95.4;88.1;14.8;0.0;0.0
"90494";"4228";37;5;0;"REKEVIK";10.8;867.8;90.6;9.2;1.6;0.0
"90495";"4228";37;7;0;"REKEVIK";22.3;1608.4;527.0;16.0;0.7;5.6
"90496";"4228";37;8;0;"REKEVIK";28.7;479.4;64.3;12.3;0.0;16.4
"93560";"4228";37;9;0;"REKEVIK";10.7;231.1;93.5;10.7;0.0;0.0
"90498";"4228";37;11;0;"REKEVIK";6.3;659.1;306.6;6.0;0.1;0.2
"90499";"4228";37;12;0;"REKEVIK";17.4;1152.2;157.3;15.9;0.0;1.5
"196835";"4228";37;16;0;"TJOMLID";38.9;346.9;142.6;5.1;1.1;32.7
"100377";"3407";183;7;0;"MELLBYLAGGERSTUEN";60.2;5.1;37.3;60.2;0.0;0.0
"103531";"4228";37;21;0;"LITLEHEIEN";0.0;3.6;22.1;0.0;0.0;0.0
"82994";"3407";183;10;0;"NORDBY";217.8;26.6;104.7;144.5;0.0;73.3
"170765";"3407";183;16;0;"FAUTSVEEN";0.0;2.0;67.5;0.0;0.0;0.0
"207430";"3407";183;19;0;"NYGÅRD";68.4;4.7;13.1;68.4;0.0;0.0
"170766";"3407";183;20;0;"VESTLI";32.4;2.2;87.1;32.4;0.0;0.0
"170767";"3407";183;21;0;"RØYNE";85.8;3.4;25.5;85.8;0.0;0.0
"170768";"3407";184;1;0;"SKJØNSBY SØNDRE";199.0;17.4;241.3;169.6;0.0;29.4
"207429";"3407";182;11;0;"LUNDBY";171.5;36.7;336.6;166.7;0.0;4.8
"196634";"4228";39;1;0;"HOMPLAND";115.4;4395.4;1729.2;75.0;2.9;37.5
"202333";"1101";42;8;0;"FOSSLI";28.8;23.6;31.3;0.0;0.0;28.8
"122841";"1101";43;2;0;;130.1;572.7;315.9;19.9;1.2;109.0
"194445";"1101";44;4;0;"KJELLAND";609.1;1800.9;1179.7;231.6;5.4;372.1
"129017";"3407";182;13;0;"KRINGSRUD";45.6;14.3;129.0;42.8;0.0;2.8
"11696";"3407";182;14;0;"NERSVEEN";11.6;1.5;33.2;11.6;0.0;0.0
"170761";"3407";182;19;0;"PARDIS";16.6;8.9;52.1;16.6;0.0;0.0
"205440";"1101";45;1;0;"SLETTEBØ";516.5;1067.7;164.6;154.8;0.0;361.7
"194446";"1101";45;2;0;"BAKKEBØ";253.7;1690.2;575.1;90.9;1.9;160.9
"32857";"1101";45;10;0;"EIKEBAKKEN";0.0;3.9;0.0;0.0;0.0;0.0
"141217";"1101";45;12;0;"SLETTEBØ";41.7;63.1;8.7;41.5;0.0;0.2
"153832";"1101";45;13;0;"SLETTEBØ";317.2;80.3;17.9;65.0;0.0;252.2
"130155";"1101";45;32;0;"NYLAND";8.2;8.6;0.0;8.2;0.0;0.0
"234304";"1101";45;44;0;;0.7;26.1;0.0;0.0;0.0;0.7
"193722";"4226";38;1;0;"FÅLAND ØVRE";38.7;1608.8;311.6;24.7;0.0;14.0
"193724";"4226";38;5;0;"FÅLAND ØVRE";19.5;96.6;209.0;17.3;2.0;0.2
"30364";"4227";94;27;0;"BORGEVOLL";0.0;10.1;18.2;0.0;0.0;0.0
"11697";"3407";182;20;0;"LANGSET";22.1;2.5;50.5;22.1;0.0;0.0
"11698";"3407";182;25;0;"AUSTAD MITRE";27.4;7.1;36.8;27.0;0.0;0.4
"133169";"4227";94;32;0;"SOLVANG";75.7;21.6;71.7;70.9;0.0;4.8
"196369";"4227";95;12;0;"LUND";76.5;68.3;126.9;73.9;0.0;2.6
"30365";"4227";97;1;0;"TEIGEN YTRE";16.3;578.7;673.8;10.3;0.0;6.0
"123467";"4227";98;1;0;"TEIGELI";151.7;184.2;167.0;69.0;8.3;74.4
"170763";"3407";182;119;0;"HONNE II";18.3;22.1;180.6;18.3;0.0;0.0
"170764";"3407";183;1;0;"MELBY";496.3;148.6;1545.5;459.0;0.0;37.3
"11699";"3407";183;2;0;"MYRVANG";0.0;14.3;5.8;0.0;0.0;0.0
"123470";"4227";99;2;0;"HUNSBEDT";87.7;23.8;160.8;51.7;0.0;36.0
"170757";"3407";179;1;0;"SKUMSRUD";276.2;122.7;645.3;276.0;0.0;0.2
"30296";"4227";100;1;0;"EIKELAND ØVRE";13.4;24.8;96.8;9.4;2.4;1.6
"30485";"4227";100;2;0;"SLETTEBØ";0.0;0.9;1.0;0.0;0.0;0.0
"127426";"4227";100;4;0;"EIKELAND ØVRE";9.7;14.3;72.9;9.7;0.0;0.0
"30297";"4227";100;7;0;"EIKELAND ØVRE";4.4;10.5;57.0;3.2;0.0;1.2
"170758";"3407";179;4;0;"ELVERHØY";4.2;4.2;1.9;4.2;0.0;0.0
"94074";"4225";191;4;0;"HOLTE";0.2;187.1;91.7;0.0;0.0;0.2
"92995";"4225";192;1;0;"DÅLE";13.8;377.6;479.1;13.8;0.0;0.0
"170994";"3407";71;3;0;"SLAATSVEEN";12.4;7.7;56.5;12.4;0.0;0.0
"103619";"4226";75;35;0;"NYBAKKEN";2.8;1.8;0.3;0.0;2.8;0.0
"170524";"3407";250;3;0;"LUNDEN SØNDRE";240.6;503.9;2868.3;168.1;0.0;72.5
"170525";"3407";250;4;0;"SNEDKERHAUGEN";153.2;21.9;186.6;121.2;0.0;32.0
"208509";"3407";250;10;0;"STOKKE";64.6;12.3;19.0;61.8;0.0;2.8
"170527";"3407";251;1;0;"ENGUM ØVRE";121.3;124.1;1303.5;92.7;0.0;28.6
"193672";"4226";77;6;0;"EIKEN ØVRE";5.9;824.6;486.6;5.6;0.0;0.3
"238227";"5530";245;3;0;"LOMSNES";9.4;3999.5;47.6;0.0;3.4;6.0
"170528";"3407";251;2;0;"ENGUM NORDRE";42.7;29.9;126.4;39.2;0.0;3.5
"170529";"3407";251;3;0;"ENGUM NEDRE";75.4;60.8;73.4;55.5;0.0;19.9
"205156";"4226";78;1;0;"EIKEN NEDRE";24.5;277.6;220.2;24.5;0.0;0.0
"206795";"4226";78;7;0;"EIKEN NEDRE";10.7;9.4;27.5;10.4;0.0;0.3
"11847";"3407";251;5;0;"BAKKESVEEN";61.9;22.7;150.4;51.0;0.0;10.9
"197671";"3407";251;6;0;"ENGUM SØNDRE";47.5;25.7;314.1;44.9;0.0;2.6
"208549";"4226";79;1;0;"TVEITEN";41.2;448.9;84.1;25.3;0.0;15.9
"11820";"3407";248;41;0;"BAKLIA";0.0;12.2;95.1;0.0;0.0;0.0
"206805";"4226";79;4;0;"TVEITEN";102.2;1241.9;291.4;62.5;10.7;29.0
"95230";"4226";79;9;0;"STOREVOLD";13.2;3.2;0.0;9.0;0.0;4.2
"193616";"4226";79;10;0;"OSEN";1.6;2.3;0.0;0.0;1.6;0.0
"193617";"4226";80;1;0;"GARDØL";43.1;0.0;134.1;19.6;0.0;23.5
"11821";"3407";248;42;0;"BAKLIA II";0.0;7.6;84.6;0.0;0.0;0.0
"157051";"4225";234;1;0;"LØLAND";23.8;298.8;791.2;18.5;0.0;5.3
"157054";"4225";234;2;0;"LØLAND";32.5;414.3;776.2;17.6;0.0;14.9
"95608";"4225";235;1;0;"MYKLESTØL";61.2;112.9;649.5;27.3;0.0;33.9
"88193";"4225";235;2;0;"MYKLESTØL";19.5;237.4;1007.7;17.1;0.0;2.4
"205092";"4225";236;2;0;"UNDELAND";16.3;205.0;854.4;10.0;0.1;6.2
"30236";"4225";237;1;0;"EIGELAND";44.5;259.3;635.8;17.3;0.0;27.2
"89033";"4225";237;3;0;"ROMYRA";1.1;102.0;439.2;0.0;1.1;0.0
"127125";"4225";238;3;0;"TJÅMELAND";27.7;621.4;806.4;0.0;11.1;16.6
"88110";"4225";239;4;0;"UTGAREN";12.4;90.8;103.1;0.0;0.0;12.4
"94106";"4225";240;1;0;"YDESTAD";43.1;527.1;763.4;11.9;0.0;31.2
"89034";"4225";240;4;0;"YDESTAD";11.5;296.1;402.5;3.9;1.1;6.5
"170518";"3407";249;2;0;"ØDEGAARDEN";92.6;42.0;481.6;91.5;0.0;1.1
"170519";"3407";249;3;0;"RUSTADEN SØNDRE";88.0;0.0;0.0;76.1;0.0;11.9
"170520";"3407";249;4;0;"NYGAARD";186.7;28.8;198.9;77.7;0.0;109.0
"127126";"4225";242;1;0;"BIRKELAND";81.6;40.4;307.3;66.6;0.0;15.0
"207465";"4225";242;7;0;"BIRKELAND";95.9;224.0;679.9;95.8;0.0;0.1
"141363";"4225";242;8;0;"BIRKELAND";26.4;261.6;333.8;26.0;0.0;0.4
"30240";"4225";242;9;0;"BIRKELAND";72.1;166.7;456.8;72.1;0.0;0.0
"94061";"4225";242;16;0;"NYLAND";35.5;11.4;10.1;0.0;0.0;35.5
"97678";"4225";242;22;0;"NEDRE LUNDEN";71.0;173.9;156.5;45.0;0.0;26.0
"30241";"4225";242;26;0;"NY PLASS";8.3;4.7;0.1;8.3;0.0;0.0
"195446";"4225";243;1;0;"KVÅS ØVRE";48.8;11.2;457.5;26.8;3.0;19.0
"193553";"4227";6;5;0;"RAUSTAD";36.2;30.5;88.6;25.4;1.3;9.5
"193554";"4227";7;1;0;"HØILAND";16.2;92.8;216.7;15.2;0.0;1.0
"11823";"3407";249;6;0;"KVERNLIEN";10.8;6.1;8.0;10.8;0.0;0.0
"122908";"1101";46;6;0;"HAVSØYA";0.0;10.6;0.0;0.0;0.0;0.0
"122909";"1101";46;70;0;"NYVOLD";0.0;1.6;0.0;0.0;0.0;0.0
"129011";"3407";152;6;0;"HAGEN";28.3;5.1;54.3;17.2;11.1;0.0
"103782";"1101";47;8;0;"EIDE";0.0;0.0;0.0;0.0;0.0;0.0
"122912";"1101";47;10;0;"FAGERHEIM";15.5;0.0;317.4;13.7;0.0;1.8
"152959";"1101";47;13;0;"EIDE";66.2;0.9;37.5;40.9;4.0;21.3
"32668";"1108";34;3;0;"SKARET";53.2;330.0;5.7;5.0;0.0;48.2
"186365";"1108";34;5;0;"KLEVENE";87.9;35.7;33.6;48.1;0.0;39.8
"93911";"1108";34;9;0;"ØDEGAARD";0.0;0.5;0.0;0.0;0.0;0.0
"170775";"3407";152;13;0;"ENGEN";43.6;8.0;52.6;42.5;0.0;1.1
"30300";"4227";100;16;0;"EIKELAND ØVRE";7.1;11.2;107.2;7.1;0.0;0.0
"30301";"4227";100;17;0;"EIKELAND ØVRE";0.0;3.3;41.1;0.0;0.0;0.0
"30487";"4227";100;21;0;"EIKELAND";17.4;6.0;54.2;17.3;0.0;0.1
"30303";"4227";100;50;0;"SOLHEIM";7.9;2.1;33.2;4.7;0.0;3.2
"30488";"4227";100;63;0;"LØVÅS";24.3;13.0;89.3;17.5;0.0;6.8
"146011";"4227";179;7;0;"STAKKELAND";60.1;0.0;0.0;56.8;0.0;3.3
"30435";"4227";179;14;0;"BERGTUN";45.7;324.0;528.8;37.0;0.0;8.7
"30436";"4227";180;1;0;"KRAAKELAND";37.4;10.3;0.0;23.3;0.0;14.1
"30460";"4227";181;1;0;"LINDELAND";9.9;1740.0;0.0;9.8;0.0;0.1
"30520";"4227";181;16;0;"NOVASLI";0.0;3979.2;1861.6;0.0;0.0;0.0
"118438";"4227";182;2;0;"SELAND";19.2;1854.8;443.3;5.3;0.0;13.9
"30521";"4227";182;3;0;"SELAND";16.6;2634.1;337.9;13.9;2.7;0.0
"30522";"4227";182;12;0;"SOLHEIM";0.0;24.2;63.7;0.0;0.0;0.0
"127441";"4227";183;1;0;"LINDHOMMEN";13.7;787.5;564.9;5.9;0.0;7.8
"146012";"4227";184;1;0;"LINDEFJELD";60.6;1605.4;172.4;60.0;0.1;0.5
"82551";"4227";184;2;0;"LINDEFJELD";75.9;2735.7;358.8;63.3;4.7;7.9
"97863";"4227";184;10;0;"NYGÅRD";114.1;3297.3;252.8;104.0;0.8;9.3
"97865";"4227";184;11;0;"LINDHEIM";27.3;863.8;97.5;27.3;0.0;0.0
"30525";"4227";184;13;0;"NYLUND";10.1;792.1;119.1;9.0;1.1;0.0
"2308";"4226";80;6;0;"MONA";24.3;0.0;35.2;9.3;0.0;15.0
"196375";"4226";81;1;0;"BRYGGESÅK YTRE";268.8;3577.6;607.7;145.2;0.0;123.6
"231330";"4227";113;198;0;"ØYE SMELTEVERK";7.0;249.5;3.1;7.0;0.0;0.0
"170780";"3407";156;1;0;"HOVDE";438.2;763.6;2800.6;167.5;5.5;265.2
"100188";"3407";156;4;0;"HÅGÅRD";22.6;5.0;3.6;22.4;0.0;0.2
"93476";"4227";114;1;0;"ØIE ØVRE";6.4;146.7;168.0;6.4;0.0;0.0
"130056";"4227";114;2;0;"ØIE ØVRE";18.2;62.4;48.2;17.7;0.0;0.5
"30742";"4227";114;3;0;"ØIE ØVRE";11.9;4.9;0.0;11.9;0.0;0.0
"209314";"4227";114;5;0;"ØIE ØVRE";33.1;122.0;282.7;30.7;0.0;2.4
"118461";"4227";114;6;0;"ØIE ØVRE";23.6;79.4;56.0;23.6;0.0;0.0
"130057";"4227";114;7;0;"STOREVOLLEN";17.0;171.3;53.1;17.0;0.0;0.0
"130058";"4227";114;8;0;"ØIE ØVRE";27.7;105.6;50.1;27.7;0.0;0.0
"30530";"4227";114;9;0;"ROB";18.6;20.8;43.1;18.6;0.0;0.0
"30334";"4227";114;14;0;"ØIE ØVRE";11.5;76.7;56.8;11.5;0.0;0.0
"207937";"3407";157;2;0;"TARALDSRUD NORDRE";206.1;254.9;1813.9;176.0;0.0;30.1
"30335";"4227";114;15;0;"ØIE ØVRE";11.2;86.1;49.7;11.2;0.0;0.0
"170782";"3407";157;3;0;"TARALDSRUD ØVRE";243.5;154.6;966.4;229.8;0.0;13.7
"123475";"4227";114;16;0;"ØIE ØVRE";40.6;254.4;119.1;40.6;0.0;0.0
"11660";"3407";157;4;0;"LØKKEN";73.8;16.3;142.9;44.2;6.7;22.9
"123476";"4227";114;17;0;"SLETTEN";19.0;211.6;43.0;19.0;0.0;0.0
"30336";"4227";114;18;0;"MOEN";17.8;70.3;80.6;17.8;0.0;0.0
"30337";"4227";114;19;0;"DUKAN";29.1;55.3;45.5;29.1;0.0;0.0
"30338";"4227";114;21;0;"ØIE ØVRE";10.8;28.5;61.4;10.8;0.0;0.0
"123477";"4227";114;22;0;"ØIE ØVRE";61.9;347.1;280.3;61.9;0.0;0.0
"123478";"4227";114;24;0;"ØIEMYREN";18.0;77.6;40.9;18.0;0.0;0.0
"170772";"3407";150;1;0;"KJENNSET NEDRE";110.5;291.0;1321.7;109.8;0.0;0.7
"177483";"5006";148;1;0;"HAMMEREN";2.8;6205.9;7167.3;1.2;0.0;1.6
"15069";"3448";53;12;0;"SVEEN ØVRE";0.0;2.7;95.7;0.0;0.0;0.0
"243036";"3448";53;32;0;"HULLET SØNDRE";6.0;0.6;57.6;0.0;0.0;6.0
"75083";"3448";53;38;0;"SOLHEIM";0.0;1.9;0.0;0.0;0.0;0.0
"235243";"3448";53;41;0;"NERENG";0.0;0.0;28.7;0.0;0.0;0.0
"15072";"3448";53;50;0;"ERSTAD SKOG II";0.3;11.0;74.6;0.3;0.0;0.0
"177485";"5006";148;3;0;"HAMMER VESTRE";366.3;404.1;124.8;332.1;0.0;34.2
"177486";"5006";148;8;0;"BRUK III";235.2;88.3;551.6;222.3;0.0;12.9
"30339";"4227";114;42;0;"STOREVOLLEN";4.6;25.6;19.2;4.6;0.0;0.0
"133177";"4227";114;43;0;"ØIE ØVRE";24.1;32.6;47.0;24.1;0.0;0.0
"30340";"4227";114;44;0;"HØIGÅRD";8.2;17.6;58.5;8.2;0.0;0.0
"86422";"4227";7;3;0;"HØILAND";0.5;6.1;163.9;0.0;0.0;0.5
"208709";"5006";149;2;0;"TOLSTAD NORDRE";284.9;117.8;407.3;258.2;0.0;26.7
"205493";"5006";149;3;0;"SVEDJAN";270.1;218.6;208.2;270.1;0.0;0.0
"193555";"4227";8;1;0;"REFSTI";12.4;61.8;161.1;10.5;0.0;1.9
"93472";"4227";8;2;0;"REFSTI";9.7;69.3;149.4;9.7;0.0;0.0
"93292";"4227";8;3;0;"REFSTIE";28.4;169.8;195.1;28.4;0.0;0.0
"86906";"4227";10;2;0;"FEDA";0.0;3.6;9.5;0.0;0.0;0.0
"87102";"4227";10;3;0;"FEDA";0.0;3.2;11.5;0.0;0.0;0.0
"193558";"4227";10;7;0;"FEDA";14.5;29.5;88.4;14.5;0.0;0.0
"109386";"4227";10;12;0;"FEDA";2.1;14.4;134.9;2.1;0.0;0.0
"86423";"4227";10;29;0;"FEDA";2.9;4.4;13.9;2.9;0.0;0.0
"193560";"4227";10;30;0;"FEDA";0.3;7.6;8.7;0.3;0.0;0.0
"177488";"5006";149;28;0;"NORDSETH";265.0;37.2;99.7;265.0;0.0;0.0
"103620";"4227";10;53;0;"FEDA";0.3;0.7;0.0;0.3;0.0;0.0
"219573";"5006";149;34;0;"NORDSETH II";19.9;5.7;2.8;19.9;0.0;0.0
"30403";"4227";133;1;0;"Egenes";21.0;344.2;304.5;12.5;0.0;8.5
"30404";"4227";133;2;0;"Egenes";8.6;51.5;0.0;8.5;0.0;0.1
"186366";"1108";35;1;0;"AUESTAD";223.1;142.8;67.7;97.5;22.9;102.7
"186367";"1108";35;2;0;"AUESTAD";226.7;54.8;114.4;143.2;4.1;79.4
"186368";"1108";35;3;0;"AUESTAD";113.0;261.3;146.5;108.3;0.0;4.7
"186370";"1108";35;6;0;"AUESTAD";30.0;11.7;49.6;25.2;0.0;4.8
"186371";"1108";37;1;0;"VATNE STORE";44.6;62.9;87.8;44.6;0.0;0.0
"32669";"1108";37;8;0;"VATNE STORE";63.0;11.0;0.0;63.0;0.0;0.0
"186372";"1108";37;14;0;"ABILDSVOLD";206.1;19.5;52.9;111.4;0.0;94.7
"186373";"1108";37;16;0;"VATNE STORE";215.8;42.4;49.2;129.3;0.0;86.5
"78817";"1108";37;17;0;"VATNE STORE";89.4;30.0;2.2;89.1;0.0;0.3
"186374";"1108";37;24;0;"SOLBAKKEN";107.1;21.3;10.1;104.6;0.0;2.5
"32658";"1108";37;32;0;"MARISTUEN";8.9;5.5;0.3;8.9;0.0;0.0
"32659";"1108";37;36;0;"GAMLETUN";24.1;21.4;1.8;24.1;0.0;0.0
"32660";"1108";37;63;0;"BJERGLUND";69.5;1156.8;439.5;69.5;0.0;0.0
"32661";"1108";37;65;0;"VESTERGÅRD";34.5;8.4;28.4;32.5;0.0;2.0
"85992";"1108";71;60;0;"SELVIK";0.0;2.0;0.0;0.0;0.0;0.0
"186330";"1108";72;1;0;"HØLE";183.9;440.2;143.6;70.9;4.6;108.4
"91456";"1108";72;3;0;"PRESTEGÅRDEN";0.0;3.9;5.4;0.0;0.0;0.0
"186331";"1108";72;5;0;"HØLE";0.0;263.9;32.1;0.0;0.0;0.0
"186332";"1108";72;6;0;"HØLE";125.4;64.5;52.8;48.2;0.0;77.2
"186333";"1108";72;9;0;"HØLE";161.4;920.0;683.6;62.9;0.0;98.5
"99698";"1108";72;12;0;"HØLE";416.9;369.3;125.5;121.9;0.0;295.0
"186334";"1108";72;13;0;"HØLE";19.7;79.4;82.9;19.7;0.0;0.0
"186335";"1108";72;15;0;"HØLE";9.9;18.2;13.2;9.9;0.0;0.0
